episode,time_step,action,lives,reward,score
4,205,10,0,0.0,1.0
4,206,8,0,0.0,1.0
4,207,2,0,0.0,1.0
4,208,8,0,0.0,1.0
4,209,5,0,0.0,1.0
4,210,2,0,0.0,1.0
4,211,11,0,0.0,1.0
4,212,6,0,2.0,3.0
4,213,8,0,0.0,3.0
4,214,9,0,0.0,3.0
4,215,2,0,0.0,3.0
4,216,11,0,0.0,3.0
4,217,16,0,2.0,5.0
4,218,12,0,0.0,5.0
4,219,10,0,0.0,5.0
4,220,8,0,0.0,5.0
4,221,11,0,0.0,5.0
4,222,8,0,0.0,5.0
4,223,2,0,0.0,5.0
4,224,11,0,0.0,5.0
4,225,5,0,0.0,5.0
4,226,10,0,0.0,5.0
4,227,8,0,0.0,5.0
4,228,6,0,-2.0,3.0
4,229,10,0,0.0,3.0
4,230,11,0,0.0,3.0
4,231,9,0,0.0,3.0
4,232,8,0,0.0,3.0
4,233,8,0,0.0,3.0
4,234,11,0,0.0,3.0
4,235,10,0,0.0,3.0
4,236,13,0,0.0,3.0
4,237,9,0,0.0,3.0
4,238,8,0,0.0,3.0
4,239,8,0,0.0,3.0
4,240,7,0,0.0,3.0
4,241,10,0,0.0,3.0
4,242,2,0,0.0,3.0
4,243,3,0,0.0,3.0
4,244,8,0,0.0,3.0
4,245,5,0,0.0,3.0
4,246,11,0,0.0,3.0
4,247,10,0,0.0,3.0
4,248,9,0,0.0,3.0
4,249,8,0,0.0,3.0
4,250,13,0,0.0,3.0
4,251,8,0,0.0,3.0
4,252,8,0,0.0,3.0
4,253,12,0,0.0,3.0
4,254,10,0,0.0,3.0
4,255,3,0,0.0,3.0
4,256,9,0,0.0,3.0
4,257,8,0,0.0,3.0
4,258,10,0,0.0,3.0
4,259,8,0,0.0,3.0
4,260,10,0,0.0,3.0
4,261,11,0,0.0,3.0
4,262,8,0,0.0,3.0
4,263,13,0,0.0,3.0
4,264,16,0,2.0,5.0
4,265,10,0,0.0,5.0
4,266,11,0,0.0,5.0
4,267,0,0,0.0,5.0
4,268,8,0,0.0,5.0
4,269,8,0,0.0,5.0
4,270,8,0,0.0,5.0
4,271,13,0,0.0,5.0
4,272,11,0,0.0,5.0
4,273,13,0,0.0,5.0
4,274,10,0,0.0,5.0
4,275,16,0,0.0,5.0
4,276,16,0,0.0,5.0
4,277,3,0,0.0,5.0
4,278,10,0,0.0,5.0
4,279,8,0,0.0,5.0
4,280,13,0,0.0,5.0
4,281,16,0,0.0,5.0
4,282,9,0,0.0,5.0
4,283,2,0,0.0,5.0
4,284,8,0,0.0,5.0
4,285,2,0,-2.0,3.0
4,286,5,0,0.0,3.0
4,287,9,0,0.0,3.0
4,288,16,0,0.0,3.0
4,289,0,0,0.0,3.0
4,290,4,0,-1.0,2.0
4,291,2,0,0.0,2.0
4,292,8,0,0.0,2.0
4,293,3,0,0.0,2.0
4,294,16,0,0.0,2.0
4,295,10,0,0.0,2.0
4,296,3,0,0.0,2.0
4,297,8,0,0.0,2.0
4,298,2,0,0.0,2.0
4,299,8,0,0.0,2.0
4,300,11,0,-1.0,1.0
4,301,16,0,0.0,1.0
4,302,10,0,0.0,1.0
4,303,10,0,0.0,1.0
4,304,5,0,0.0,1.0
4,305,8,0,0.0,1.0
4,306,9,0,0.0,1.0
4,307,16,0,0.0,1.0
4,308,10,0,0.0,1.0
4,309,10,0,0.0,1.0
4,310,3,0,0.0,1.0
4,311,5,0,0.0,1.0
4,312,8,0,0.0,1.0
4,313,8,0,0.0,1.0
4,314,16,0,0.0,1.0
4,315,5,0,0.0,1.0
4,316,6,0,0.0,1.0
4,317,2,0,0.0,1.0
4,318,3,0,0.0,1.0
4,319,8,0,0.0,1.0
4,320,8,0,0.0,1.0
4,321,8,0,0.0,1.0
4,322,5,0,0.0,1.0
4,323,16,0,0.0,1.0
4,324,10,0,-2.0,-1.0
4,325,12,0,0.0,-1.0
4,326,10,0,0.0,-1.0
4,327,5,0,0.0,-1.0
4,328,8,0,0.0,-1.0
4,329,8,0,0.0,-1.0
4,330,16,0,0.0,-1.0
4,331,3,0,0.0,-1.0
4,332,2,0,0.0,-1.0
4,333,13,0,0.0,-1.0
4,334,6,0,0.0,-1.0
4,335,8,0,0.0,-1.0
4,336,13,0,0.0,-1.0
4,337,8,0,0.0,-1.0
4,338,16,0,0.0,-1.0
4,339,11,0,0.0,-1.0
4,340,8,0,0.0,-1.0
4,341,6,0,0.0,-1.0
4,342,2,0,0.0,-1.0
4,343,8,0,0.0,-1.0
4,344,13,0,0.0,-1.0
4,345,3,0,0.0,-1.0
4,346,8,0,0.0,-1.0
4,347,2,0,0.0,-1.0
4,348,3,0,0.0,-1.0
4,349,10,0,0.0,-1.0
4,350,10,0,0.0,-1.0
4,351,8,0,0.0,-1.0
4,352,16,0,0.0,-1.0
4,353,6,0,0.0,-1.0
4,354,9,0,0.0,-1.0
4,355,3,0,0.0,-1.0
4,356,2,0,0.0,-1.0
4,357,8,0,0.0,-1.0
4,358,10,0,0.0,-1.0
4,359,8,0,0.0,-1.0
4,360,5,0,2.0,1.0
4,361,2,0,0.0,1.0
4,362,16,0,0.0,1.0
4,363,2,0,0.0,1.0
4,364,13,0,0.0,1.0
4,365,9,0,0.0,1.0
4,366,11,0,0.0,1.0
4,367,8,0,0.0,1.0
4,368,5,0,0.0,1.0
4,369,16,0,0.0,1.0
4,370,8,0,0.0,1.0
4,371,3,0,0.0,1.0
4,372,0,0,0.0,1.0
4,373,0,0,0.0,1.0
4,374,8,0,0.0,1.0
4,375,5,0,-2.0,-1.0
4,376,11,0,0.0,-1.0
4,377,9,0,0.0,-1.0
4,378,10,0,0.0,-1.0
4,379,8,0,0.0,-1.0
4,380,8,0,0.0,-1.0
4,381,5,0,0.0,-1.0
4,382,13,0,0.0,-1.0
4,383,3,0,0.0,-1.0
4,384,10,0,0.0,-1.0
4,385,8,0,0.0,-1.0
4,386,2,0,0.0,-1.0
4,387,16,0,0.0,-1.0
4,388,5,0,0.0,-1.0
4,389,10,0,0.0,-1.0
4,390,3,0,0.0,-1.0
4,391,5,0,0.0,-1.0
4,392,8,0,0.0,-1.0
4,393,5,0,0.0,-1.0
4,394,5,0,0.0,-1.0
4,395,16,0,0.0,-1.0
4,396,10,0,0.0,-1.0
4,397,9,0,0.0,-1.0
4,398,3,0,0.0,-1.0
4,399,16,0,-2.0,-3.0
4,400,8,0,0.0,-3.0
4,401,10,0,0.0,-3.0
4,402,5,0,0.0,-3.0
4,403,8,0,0.0,-3.0
4,404,13,0,0.0,-3.0
4,405,16,0,0.0,-3.0
4,406,13,0,0.0,-3.0
4,407,10,0,0.0,-3.0
4,408,8,0,0.0,-3.0
4,409,6,0,0.0,-3.0
4,410,8,0,0.0,-3.0
4,411,16,0,0.0,-3.0
4,412,11,0,0.0,-3.0
4,413,1,0,0.0,-3.0
4,414,7,0,0.0,-3.0
4,415,8,0,-1.0,-4.0
4,416,8,0,0.0,-4.0
4,417,5,0,0.0,-4.0
4,418,2,0,0.0,-4.0
4,419,10,0,0.0,-4.0
4,420,16,0,0.0,-4.0
4,421,8,0,0.0,-4.0
4,422,5,0,0.0,-4.0
4,423,12,0,0.0,-4.0
4,424,13,0,0.0,-4.0
4,425,10,0,0.0,-4.0
4,426,8,0,0.0,-4.0
4,427,2,0,0.0,-4.0
4,428,8,0,0.0,-4.0
4,429,5,0,0.0,-4.0
4,430,5,0,0.0,-4.0
4,431,11,0,0.0,-4.0
4,432,6,0,0.0,-4.0
4,433,2,0,0.0,-4.0
4,434,8,0,2.0,-2.0
4,435,16,0,0.0,-2.0
4,436,5,0,0.0,-2.0
4,437,2,0,0.0,-2.0
4,438,11,0,0.0,-2.0
4,439,8,0,0.0,-2.0
4,440,16,0,0.0,-2.0
4,441,12,0,0.0,-2.0
4,442,5,0,0.0,-2.0
4,443,6,0,0.0,-2.0
4,444,8,0,0.0,-2.0
4,445,0,0,0.0,-2.0
4,446,13,0,0.0,-2.0
4,447,0,0,0.0,-2.0
4,448,17,0,0.0,-2.0
4,449,6,0,0.0,-2.0
4,450,8,0,0.0,-2.0
4,451,5,0,0.0,-2.0
4,452,16,0,0.0,-2.0
4,453,1,0,0.0,-2.0
4,454,0,0,0.0,-2.0
4,455,5,0,0.0,-2.0
4,456,2,0,0.0,-2.0
4,457,8,0,0.0,-2.0
4,458,10,0,-1.0,-3.0
4,459,16,0,0.0,-3.0
4,460,12,0,0.0,-3.0
4,461,16,0,0.0,-3.0
4,462,13,0,0.0,-3.0
4,463,10,0,0.0,-3.0
4,464,8,0,0.0,-3.0
4,465,2,0,0.0,-3.0
4,466,8,0,0.0,-3.0
4,467,16,0,0.0,-3.0
4,468,10,0,0.0,-3.0
4,469,5,0,0.0,-3.0
4,470,2,0,0.0,-3.0
4,471,10,0,0.0,-3.0
4,472,8,0,0.0,-3.0
4,473,12,0,0.0,-3.0
4,474,0,0,0.0,-3.0
4,475,16,0,0.0,-3.0
4,476,5,0,0.0,-3.0
4,477,11,0,0.0,-3.0
4,478,17,0,0.0,-3.0
4,479,2,0,0.0,-3.0
4,480,2,0,0.0,-3.0
4,481,8,0,0.0,-3.0
4,482,5,0,0.0,-3.0
4,483,8,0,0.0,-3.0
4,484,13,0,0.0,-3.0
4,485,10,0,0.0,-3.0
4,486,8,0,0.0,-3.0
4,487,9,0,0.0,-3.0
4,488,10,0,0.0,-3.0
4,489,8,0,0.0,-3.0
4,490,10,0,0.0,-3.0
4,491,8,0,0.0,-3.0
4,492,6,0,0.0,-3.0
4,493,5,0,-1.0,-4.0
4,494,7,0,0.0,-4.0
4,495,13,0,0.0,-4.0
4,496,8,0,0.0,-4.0
4,497,16,0,0.0,-4.0
4,498,10,0,0.0,-4.0
4,499,3,0,0.0,-4.0
4,500,0,0,0.0,-4.0
